	W	Reject null hypothesis
THISYN-PWY	0	False
TEICHOICACID-PWY	0	False
TCA-GLYOX-BYPASS	0	False
TCA	0	False
SULFATE-CYS-PWY	0	False
SUCSYN-PWY	0	False
SO4ASSIM-PWY	0	False
SER-GLYSYN-PWY	0	False
SALVADEHYPOX-PWY	0	False
RUMP-PWY	0	False
RIBOSYN2-PWY	0	False
RHAMCAT-PWY	0	False
REDCITCYC	0	False
PYRIDOXSYN-PWY	0	False
PWY0-1261	0	False
PWY0-1061	0	False
PWY-7198	0	False
PWY-7332	0	False
PWY-7323	0	False
PWY-7315	0	False
PWY-7295	0	False
PWY-7255	0	False
PWY-7254	0	False
PWY-7242	0	False
PWY-7237	0	False
PWY-7234	0	False
PWY-7229	0	False
PWY-7228	0	False
PWY-7222	0	False
PWY-7221	0	False
PWY-7220	0	False
PWY-722	0	False
PWY-7219	0	False
PWY-7211	0	False
PWY-7210	0	False
PWY-7209	0	False
PWY-7208	0	False
PWY-7200	0	False
PWY-7199	0	False
PWY-7328	0	False
PWY-7347	0	False
PWY-922	0	False
PWY-7371	0	False
PWY-841	0	False
PWY-7664	0	False
PWY-7663	0	False
PWY-7644	0	False
PWY-7616	0	False
PWY-7560	0	False
PWY-7539	0	False
PWY-7527	0	False
PWY-7456	0	False
PWY-7431	0	False
PWY-7402	0	False
PWY-7401	0	False
PWY-7400	0	False
PWY-7398	0	False
PWY-7392	0	False
PWY-7391	0	False
PWY-7385	0	False
PWY-7377	0	False
PWY-7376	0	False
PWY-7374	0	False
PWY-7373	0	False
PWY-5896	0	False
PWY-5862	0	False
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0	False
METHGLYUT-PWY	0	False
METH-ACETATE-PWY	0	False
MET-SAM-PWY	0	False
LIPASYN-PWY	0	False
LEU-DEG2-PWY	0	False
KETOGLUCONMET-PWY	0	False
KDO-NAGLIPASYN-PWY	0	False
ILEUSYN-PWY	0	False
HSERMETANA-PWY	0	False
HOMOSER-METSYN-PWY	0	False
HISTSYN-PWY	0	False
HISDEG-PWY	0	False
HEXITOLDEGSUPER-PWY	0	False
HEMESYN2-PWY	0	False
HEME-BIOSYNTHESIS-II	0	False
HCAMHPDEG-PWY	0	False
GOLPDLCAT-PWY	0	False
GLYOXYLATE-BYPASS	0	False
GLYCOLYSIS-TCA-GLYOX-BYPASS	0	False
GLYCOLYSIS-E-D	0	False
GLYCOLYSIS	0	False
GLYCOL-GLYOXDEG-PWY	0	False
METHANOGENESIS-PWY	0	False
METHYLGALLATE-DEGRADATION-PWY	0	False
GLYCOCAT-PWY	0	False
NAD-BIOSYNTHESIS-II	0	False
P281-PWY	0	False
P261-PWY	0	False
P241-PWY	0	False
P23-PWY	0	False
P221-PWY	0	False
P184-PWY	0	False
P164-PWY	0	False
P163-PWY	0	False
P162-PWY	0	False
P161-PWY	0	False
P125-PWY	0	False
P124-PWY	0	False
P122-PWY	0	False
P108-PWY	0	False
P105-PWY	0	False
P101-PWY	0	False
OANTIGEN-PWY	0	False
NONOXIPENT-PWY	0	False
NONMEVIPP-PWY	0	False
NAGLIPASYN-PWY	0	False
NADSYN-PWY	0	False
GLYCOGENSYNTH-PWY	0	False
GLUTORN-PWY	0	False
P381-PWY	0	False
COMPLETE-ARO-PWY	0	False
CODH-PWY	0	False
COBALSYN-PWY	0	False
COA-PWY	0	False
CHLOROPHYLL-SYN	0	False
CENTFERM-PWY	0	False
CENTBENZCOA-PWY	0	False
CATECHOL-ORTHO-CLEAVAGE-PWY	0	False
CALVIN-PWY	0	False
BRANCHED-CHAIN-AA-SYN-PWY	0	False
BIOTIN-BIOSYNTHESIS-PWY	0	False
AST-PWY	0	False
ASPASN-PWY	0	False
ARO-PWY	0	False
ARGSYNBSUB-PWY	0	False
ARGSYN-PWY	0	False
ARGORNPROST-PWY	0	False
ARG+POLYAMINE-SYN	0	False
ANAGLYCOLYSIS-PWY	0	False
ANAEROFRUCAT-PWY	0	False
ALL-CHORISMATE-PWY	0	False
AEROBACTINSYN-PWY	0	False
COLANSYN-PWY	0	False
CRNFORCAT-PWY	0	False
GLUCUROCAT-PWY	0	False
DAPLYSINESYN-PWY	0	False
GLUCOSE1PMETAB-PWY	0	False
GLUCONEO-PWY	0	False
GLUCARGALACTSUPER-PWY	0	False
GLUCARDEG-PWY	0	False
GLCMANNANAUT-PWY	0	False
GALLATE-DEGRADATION-II-PWY	0	False
GALLATE-DEGRADATION-I-PWY	0	False
GALACTUROCAT-PWY	0	False
GALACTARDEG-PWY	0	False
GALACT-GLUCUROCAT-PWY	0	False
FUCCAT-PWY	0	False
FUC-RHAMCAT-PWY	0	False
FOLSYN-PWY	0	False
FERMENTATION-PWY	0	False
FASYN-INITIAL-PWY	0	False
FASYN-ELONG-PWY	0	False
FAO-PWY	0	False
ENTBACSYN-PWY	0	False
DTDPRHAMSYN-PWY	0	False
DENOVOPURINE2-PWY	0	False
DENITRIFICATION-PWY	0	False
P341-PWY	0	False
P4-PWY	0	False
PWY-5861	0	False
PWY-5531	0	False
PWY-5509	0	False
PWY-5507	0	False
PWY-5505	0	False
PWY-5499	0	False
PWY-5484	0	False
PWY-5431	0	False
PWY-5430	0	False
PWY-5420	0	False
PWY-5419	0	False
PWY-5417	0	False
PWY-5415	0	False
PWY-5392	0	False
PWY-5384	0	False
PWY-5347	0	False
PWY-5345	0	False
PWY-5304	0	False
PWY-5273	0	False
PWY-5266	0	False
PWY-5265	0	False
PWY-5198	0	False
PWY-5189	0	False
PWY-5529	0	False
PWY-5647	0	False
PWY-5183	0	False
PWY-5651	0	False
PWY-5860	0	False
PWY-5857	0	False
PWY-5856	0	False
PWY-5855	0	False
PWY-5850	0	False
PWY-5845	0	False
PWY-5840	0	False
PWY-5838	0	False
PWY-5837	0	False
PWY-5747	0	False
PWY-5741	0	False
PWY-5705	0	False
PWY-5695	0	False
PWY-5686	0	False
PWY-5677	0	False
PWY-5676	0	False
PWY-5667	0	False
PWY-5659	0	False
PWY-5656	0	False
PWY-5655	0	False
PWY-5654	0	False
PWY-5188	0	False
PWY-5182	0	False
P42-PWY	0	False
PWY-2221	0	False
PWY-1861	0	False
PWY-181	0	False
PWY-1622	0	False
PWY-1541	0	False
PWY-1501	0	False
PWY-1361	0	False
PRPP-PWY	0	False
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	0	False
PPGPPMET-PWY	0	False
POLYISOPRENSYN-PWY	0	False
POLYAMSYN-PWY	0	False
POLYAMINSYN3-PWY	0	False
PHOSLIPSYN-PWY	0	False
PEPTIDOGLYCANSYN-PWY	0	False
PENTOSE-P-PWY	0	False
PANTOSYN-PWY	0	False
PANTO-PWY	0	False
P621-PWY	0	False
P562-PWY	0	False
P461-PWY	0	False
P441-PWY	0	False
PWY-1882	0	False
PWY-2941	0	False
PWY-5181	0	False
PWY-2942	0	False
PWY-5180	0	False
PWY-5178	0	False
PWY-5177	0	False
PWY-5154	0	False
PWY-5121	0	False
PWY-5104	0	False
PWY-5103	0	False
PWY-5101	0	False
PWY-5100	0	False
PWY-5097	0	False
PWY-5088	0	False
PWY-5028	0	False
PWY-5022	0	False
PWY-5005	0	False
PWY-4984	0	False
PWY-4361	0	False
PWY-3941	0	False
PWY-3801	0	False
PWY-3781	0	False
PWY-3661	0	False
PWY-3001	0	False
VALSYN-PWY	0	False
